daytime,time,mid
20170330.0,80000.0,111.102
20170330.0,80500.0,111.12
20170330.0,81000.0,111.118
20170330.0,81500.0,111.107
20170330.0,82000.0,111.115
20170330.0,82500.0,111.104
20170330.0,83000.0,111.052
20170330.0,83500.0,111.081
20170330.0,84000.0,111.114
20170330.0,84500.0,111.104
20170330.0,85000.0,111.112
20170330.0,85500.0,111.114
20170330.0,90000.0,111.141
20170330.0,90500.0,111.178
20170330.0,91000.0,111.216
20170330.0,91500.0,111.236
20170330.0,92000.0,111.269
20170330.0,92500.0,111.243
20170330.0,93000.0,111.221
20170330.0,93500.0,111.235
20170330.0,94000.0,111.234
20170330.0,94500.0,111.184
20170330.0,95000.0,111.197
20170330.0,95500.0,111.331
20170330.0,100000.0,111.353
20170330.0,100500.0,111.417
20170330.0,101000.0,111.369
20170330.0,101500.0,111.379
20170330.0,102000.0,111.362
20170330.0,102500.0,111.381
20170330.0,103000.0,111.39
20170330.0,103500.0,111.392
20170330.0,104000.0,111.4
20170330.0,104500.0,111.376
20170330.0,105000.0,111.35
20170330.0,105500.0,111.394
20170330.0,110000.0,111.392
20170330.0,110500.0,111.385
20170330.0,111000.0,111.368
20170330.0,111500.0,111.369
20170330.0,112000.0,111.381
20170330.0,112500.0,111.388
20170330.0,113000.0,111.352
20170330.0,113500.0,111.313
20170330.0,114000.0,111.312
20170330.0,114500.0,111.326
20170330.0,115000.0,111.328
20170330.0,115500.0,111.319
20170330.0,120000.0,111.313
20170330.0,120500.0,111.321
20170330.0,121000.0,111.334
20170330.0,121500.0,111.311
20170330.0,122000.0,111.301
20170330.0,122500.0,111.259
20170330.0,123000.0,111.27
20170330.0,123500.0,111.284
20170330.0,124000.0,111.301
20170330.0,124500.0,111.276
20170330.0,125000.0,111.264
20170330.0,125500.0,111.257
20170330.0,130000.0,111.266
20170330.0,130500.0,111.246
20170330.0,131000.0,111.24
20170330.0,131500.0,111.257
20170330.0,132000.0,111.271
20170330.0,132500.0,111.251
20170330.0,133000.0,111.228
20170330.0,133500.0,111.233
20170330.0,134000.0,111.278
20170330.0,134500.0,111.305
20170330.0,135000.0,111.3
20170330.0,135500.0,111.267
20170330.0,140000.0,111.284
20170330.0,140500.0,111.244
20170330.0,141000.0,111.212
20170330.0,141500.0,111.17
20170330.0,142000.0,111.172
20170330.0,142500.0,111.159
20170330.0,143000.0,111.162
20170330.0,143500.0,111.115
20170330.0,144000.0,111.143
20170330.0,144500.0,111.167
20170330.0,145000.0,111.16
20170330.0,145500.0,111.192
20170330.0,150000.0,111.194
20170330.0,150500.0,111.15
20170330.0,151000.0,111.169
20170330.0,151500.0,111.157
20170330.0,152000.0,111.135
20170330.0,152500.0,111.133
20170330.0,153000.0,111.151
20170330.0,153500.0,111.132
20170330.0,154000.0,111.137
20170330.0,154500.0,111.07
20170330.0,155000.0,111.101
20170330.0,155500.0,111.062
20170330.0,160000.0,111.096
20170330.0,160500.0,111.052
20170330.0,161000.0,110.995
20170330.0,161500.0,111.018
20170330.0,162000.0,110.966
20170330.0,162500.0,111.029
20170330.0,163000.0,110.986
20170330.0,163500.0,111.031
20170330.0,164000.0,111.041
20170330.0,164500.0,111.027
20170330.0,165000.0,111.074
20170330.0,165500.0,111.038
20170330.0,170000.0,111.073
20170330.0,170500.0,111.048
20170330.0,171000.0,111.062
20170330.0,171500.0,111.124
20170330.0,172000.0,111.12
20170330.0,172500.0,111.117
20170330.0,173000.0,111.138
20170330.0,173500.0,111.092
20170330.0,174000.0,111.08
20170330.0,174500.0,111.064
20170330.0,175000.0,111.071
20170330.0,175500.0,111.057
20170330.0,180000.0,111.046
20170330.0,180500.0,111.047
20170330.0,181000.0,111.11
20170330.0,181500.0,111.079
20170330.0,182000.0,111.058
20170330.0,182500.0,111.073
20170330.0,183000.0,111.098
20170330.0,183500.0,111.266
20170330.0,184000.0,111.228
20170330.0,184500.0,111.241
20170330.0,185000.0,111.24
20170330.0,185500.0,111.199
20170330.0,190000.0,111.221
20170330.0,190500.0,111.224
20170330.0,191000.0,111.175
20170330.0,191500.0,111.169
20170330.0,192000.0,111.192
20170330.0,192500.0,111.169
20170330.0,193000.0,111.111
20170330.0,193500.0,111.097
20170330.0,194000.0,111.088
20170330.0,194500.0,111.103
20170330.0,195000.0,111.119
20170330.0,195500.0,111.131
20170330.0,200000.0,111.142
20170330.0,200500.0,111.071
20170330.0,201000.0,111.091
20170330.0,201500.0,111.111
20170330.0,202000.0,111.11
20170330.0,202500.0,111.147
20170330.0,203000.0,111.1
20170330.0,203500.0,111.089
20170330.0,204000.0,111.109
20170330.0,204500.0,111.133
20170330.0,205000.0,111.142
20170330.0,205500.0,111.168
20170330.0,210000.0,111.162
20170330.0,210500.0,111.18
20170330.0,211000.0,111.187
20170330.0,211500.0,111.203
20170330.0,212000.0,111.206
20170330.0,212500.0,111.22
20170330.0,213600.0,111.279
20170330.0,214000.0,111.335
20170330.0,214700.0,111.364
20170330.0,215000.0,111.344
20170330.0,215500.0,111.343
20170330.0,220000.0,111.363
20170330.0,220500.0,111.292
20170330.0,221000.0,111.275
20170330.0,221500.0,111.411
20170330.0,222000.0,111.493
20170330.0,222500.0,111.438
20170330.0,223000.0,111.089
20170330.0,223500.0,111.12
20170330.0,224000.0,111.132
20170330.0,224500.0,111.174
20170330.0,225000.0,111.189
20170330.0,230100.0,111.256
20170330.0,230200.0,111.232
20170330.0,230200.0,111.229
20170330.0,230400.0,111.262
20170330.0,230600.0,111.285
20170330.0,230800.0,111.274
20170330.0,230800.0,111.27
20170330.0,231000.0,111.272
20170330.0,231300.0,111.268
20170330.0,233500.0,111.325
20170330.0,233600.0,111.335
20170330.0,234000.0,111.249
20170330.0,234000.0,111.242
20170331.0,2500.0,111.343
20170331.0,2700.0,111.339
20170331.0,3000.0,111.356
20170331.0,3200.0,111.392
20170331.0,4000.0,111.368
20170331.0,4500.0,111.306
20170331.0,5000.0,111.32
20170331.0,5500.0,111.335
20170331.0,10000.0,111.37
20170331.0,10500.0,111.351
20170331.0,11000.0,111.417
20170331.0,11500.0,111.361
20170331.0,12000.0,111.362
20170331.0,12500.0,111.32
20170331.0,13000.0,111.336
20170331.0,13500.0,111.32
20170331.0,14000.0,111.265
20170331.0,14500.0,111.278
20170331.0,15000.0,111.272
20170331.0,15500.0,111.306
20170331.0,20000.0,111.39
20170331.0,20500.0,111.405
20170331.0,21000.0,111.403
20170331.0,21500.0,111.454
20170331.0,22000.0,111.432
20170331.0,22500.0,111.428
20170331.0,23000.0,111.412
20170331.0,23500.0,111.458
20170331.0,24000.0,111.426
20170331.0,24500.0,111.467
20170331.0,25000.0,111.501
20170331.0,25500.0,111.456
20170331.0,30000.0,111.445
20170331.0,30500.0,111.457
20170331.0,31000.0,111.459
20170331.0,31500.0,111.458
20170331.0,32000.0,111.487
20170331.0,32500.0,111.6
20170331.0,33000.0,111.559
20170331.0,33500.0,111.558
20170331.0,34000.0,111.579
20170331.0,34500.0,111.574
20170331.0,35000.0,111.623
20170331.0,35500.0,111.584
20170331.0,40000.0,111.6
20170331.0,40500.0,111.591
20170331.0,41000.0,111.609
20170331.0,41500.0,111.618
20170331.0,42000.0,111.607
20170331.0,42500.0,111.682
20170331.0,43000.0,111.739
20170331.0,43500.0,111.728
20170331.0,44000.0,111.827
20170331.0,44500.0,111.779
20170331.0,45000.0,111.758
20170331.0,45500.0,111.768
20170331.0,50000.0,111.795
20170331.0,50500.0,111.773
20170331.0,51000.0,111.766
20170331.0,51500.0,111.791
20170331.0,52000.0,111.791
20170331.0,52500.0,111.787
20170331.0,53000.0,111.83
20170331.0,53500.0,111.893
20170331.0,54000.0,111.848
20170331.0,54500.0,111.899
20170331.0,55000.0,111.922
20170331.0,55500.0,111.934
20170331.0,60000.0,111.92
20170331.0,60500.0,111.894
20170331.0,61000.0,111.845
20170331.0,61500.0,111.841
20170331.0,62000.0,111.839
20170331.0,62500.0,111.835
20170331.0,63000.0,111.851
20170331.0,63500.0,111.852
20170331.0,64000.0,111.854
20170331.0,64500.0,111.85
20170331.0,65000.0,111.858
20170331.0,65500.0,111.862
20170331.0,70000.0,111.838
20170331.0,70500.0,111.828
20170331.0,71000.0,111.815
20170331.0,71500.0,111.783
20170331.0,72000.0,111.781
20170331.0,72500.0,111.796
20170331.0,73000.0,111.8
20170331.0,73500.0,111.788
20170331.0,74000.0,111.814
20170331.0,74500.0,111.827
20170331.0,75000.0,111.808
20170331.0,75500.0,111.806
20170331.0,80000.0,111.825
20170331.0,80500.0,111.793
20170331.0,81000.0,111.774
20170331.0,81500.0,111.777
20170331.0,82000.0,111.784
20170331.0,82500.0,111.751
20170331.0,83000.0,111.726
20170331.0,83500.0,111.727
20170331.0,84000.0,111.724
20170331.0,84500.0,111.78
20170331.0,85000.0,111.783
20170331.0,85500.0,111.805
20170331.0,90000.0,111.74
20170331.0,90500.0,111.839
20170331.0,91000.0,111.845
20170331.0,91500.0,111.785
20170331.0,92000.0,111.777
20170331.0,92500.0,111.814
20170331.0,93000.0,111.822
20170331.0,93500.0,111.919
20170331.0,94000.0,111.904
20170331.0,94500.0,111.921
20170331.0,95000.0,111.92
20170331.0,95500.0,112.157
20170331.0,100000.0,112.117
20170331.0,100500.0,112.082
20170331.0,101000.0,112.037
20170331.0,101500.0,112.078
20170331.0,102000.0,112.07
20170331.0,102500.0,112.005
20170331.0,103000.0,112.031
20170331.0,103500.0,112.015
20170331.0,104000.0,112.008
20170331.0,104500.0,112.043
20170331.0,105000.0,111.979
20170331.0,105500.0,112.013
20170331.0,110000.0,112.05
20170331.0,110500.0,112.121
20170331.0,111000.0,112.09
20170331.0,111500.0,112.04
20170331.0,112000.0,112.032
20170331.0,112500.0,112.058
20170331.0,113000.0,112.105
20170331.0,113500.0,112.089
20170331.0,114000.0,112.043
20170331.0,114500.0,112.065
20170331.0,115000.0,112.063
20170331.0,115500.0,112.087
20170331.0,120000.0,112.07
20170331.0,120500.0,112.039
20170331.0,121000.0,112.057
20170331.0,121500.0,112.152
20170331.0,122000.0,112.089
20170331.0,122500.0,112.091
20170331.0,123000.0,112.051
20170331.0,123500.0,112.079
20170331.0,124000.0,112.111
20170331.0,124500.0,112.099
20170331.0,125000.0,112.067
20170331.0,125500.0,112.076
20170331.0,130000.0,112.082
20170331.0,130500.0,112.092
20170331.0,131000.0,112.118
20170331.0,131500.0,112.113
20170331.0,132000.0,112.072
20170331.0,132500.0,112.04
20170331.0,133000.0,112.039
20170331.0,133500.0,112.054
20170331.0,134000.0,112.08
20170331.0,134500.0,112.071
20170331.0,135000.0,112.06
20170331.0,135500.0,112.067
20170331.0,140000.0,112.073
20170331.0,140500.0,112.029
20170331.0,141000.0,112.051
20170331.0,141500.0,112.029
20170331.0,142000.0,111.969
20170331.0,142500.0,111.929
20170331.0,143000.0,111.949
20170331.0,143500.0,111.943
20170331.0,144000.0,111.88
20170331.0,144500.0,111.886
20170331.0,145000.0,111.912
20170331.0,145500.0,111.943
20170331.0,150000.0,111.854
20170331.0,150500.0,111.853
20170331.0,151000.0,111.831
20170331.0,151500.0,111.853
20170331.0,152000.0,111.852
20170331.0,152500.0,111.805
20170331.0,153000.0,111.774
20170331.0,153500.0,111.82
20170331.0,154000.0,111.833
20170331.0,154500.0,111.817
20170331.0,155000.0,111.84
20170331.0,155500.0,111.86
20170331.0,160000.0,111.827
20170331.0,160500.0,111.838
20170331.0,161000.0,111.778
20170331.0,161500.0,111.809
20170331.0,162000.0,111.874
20170331.0,162500.0,111.834
20170331.0,163000.0,111.818
20170331.0,163500.0,111.836
20170331.0,164000.0,111.852
20170331.0,164500.0,111.88
20170331.0,165000.0,111.809
20170331.0,165500.0,111.805
20170331.0,170000.0,111.796
20170331.0,170500.0,111.804
20170331.0,171000.0,111.845
20170331.0,171500.0,111.832
20170331.0,172000.0,111.859
20170331.0,172500.0,111.857
20170331.0,173000.0,111.883
20170331.0,173700.0,111.868
20170331.0,174000.0,111.919
20170331.0,174100.0,111.916
20170331.0,174200.0,111.895
20170331.0,174500.0,111.884
20170331.0,174600.0,111.871
20170331.0,174800.0,111.87
20170331.0,175000.0,111.846
20170331.0,175500.0,111.856
20170331.0,180000.0,111.872
20170331.0,180500.0,111.878
20170331.0,181000.0,111.908
20170331.0,181500.0,111.916
20170331.0,182000.0,111.908
20170331.0,182500.0,111.923
20170331.0,183000.0,111.926
20170331.0,183500.0,111.962
20170331.0,184000.0,111.983
20170331.0,184500.0,111.984
20170331.0,185000.0,112.009
20170331.0,185500.0,111.994
20170331.0,190000.0,111.964
20170331.0,190500.0,111.986
20170331.0,191000.0,111.95
20170331.0,191500.0,111.908
20170331.0,192000.0,111.882
20170331.0,192500.0,111.942
20170331.0,193000.0,111.901
20170331.0,193500.0,111.877
20170331.0,194000.0,111.866
20170331.0,194500.0,111.826
20170331.0,195000.0,111.818
20170331.0,195500.0,111.832
20170331.0,200000.0,111.813
20170331.0,200500.0,111.85
20170331.0,201000.0,111.845
20170331.0,201500.0,111.847
20170331.0,202000.0,111.862
20170331.0,202500.0,111.83
20170331.0,203000.0,111.803
20170331.0,203500.0,111.777
20170331.0,204000.0,111.791
20170331.0,204500.0,111.796
20170331.0,205000.0,111.815
20170331.0,205500.0,111.819
20170331.0,210000.0,111.783
20170331.0,210500.0,111.812
20170331.0,211000.0,111.845
20170331.0,211500.0,111.827
20170331.0,212000.0,111.83
20170331.0,212500.0,111.836
20170331.0,213000.0,111.874
20170331.0,213500.0,111.916
20170331.0,214000.0,111.902
20170331.0,214500.0,111.897
20170331.0,215000.0,111.912
20170331.0,215500.0,111.894
20170331.0,220000.0,111.881
20170331.0,220500.0,111.884
20170331.0,221000.0,111.782
20170331.0,221500.0,111.73
20170331.0,222000.0,111.642
20170331.0,222500.0,111.632
20170331.0,223000.0,111.573
20170331.0,223500.0,111.616
20170331.0,224000.0,111.635
20170331.0,224500.0,111.589
20170331.0,225000.0,111.613
20170331.0,225500.0,111.66
20170331.0,230000.0,111.652
20170331.0,230500.0,111.676
20170331.0,231000.0,111.722
20170331.0,231500.0,111.652
20170331.0,232000.0,111.676
20170331.0,232500.0,111.701
20170331.0,233000.0,111.626
20170331.0,233500.0,111.663
20170331.0,234000.0,111.74
20170331.0,234500.0,111.72
20170331.0,235000.0,111.581
20170331.0,235500.0,111.527
20170402.0,5400.0,111.388
20170403.0,0.0,111.388
20170403.0,500.0,111.388
20170403.0,1100.0,111.388
20170403.0,1500.0,111.388
20170403.0,2000.0,111.388
20170403.0,2500.0,111.388
20170403.0,3000.0,111.388
20170403.0,3500.0,111.388
20170403.0,4000.0,111.388
20170403.0,4500.0,111.388
20170403.0,5000.0,111.388
20170403.0,5500.0,111.388
20170403.0,10000.0,111.388
20170403.0,10500.0,111.388
20170403.0,11000.0,111.388
20170403.0,11500.0,111.388
20170403.0,12000.0,111.388
20170403.0,12500.0,111.388
20170403.0,13000.0,111.388
20170403.0,13500.0,111.388
20170403.0,14000.0,111.388
20170403.0,14500.0,111.388
20170403.0,15000.0,111.388
20170403.0,15500.0,111.388
20170403.0,20000.0,111.388
20170403.0,20500.0,111.388
20170403.0,21000.0,111.388
20170403.0,21500.0,111.388
20170403.0,22000.0,111.388
20170403.0,22500.0,111.388
20170403.0,23000.0,111.388
20170403.0,23500.0,111.388
20170403.0,24000.0,111.388
20170403.0,24500.0,111.388
20170403.0,25000.0,111.388
20170403.0,25500.0,111.388
20170403.0,30000.0,111.388
20170403.0,30500.0,111.388
20170403.0,31000.0,111.388
20170403.0,31500.0,111.388
20170403.0,32000.0,111.388
20170403.0,32500.0,111.388
20170403.0,33000.0,111.388
20170403.0,33500.0,111.388
20170403.0,34000.0,111.388
20170403.0,34500.0,111.388
20170403.0,35000.0,111.388
20170403.0,35500.0,111.388
20170403.0,40000.0,111.388
20170403.0,40500.0,111.388
20170403.0,41000.0,111.388
20170403.0,41500.0,111.388
20170403.0,42000.0,111.388
20170403.0,42500.0,111.388
20170403.0,43000.0,111.388
20170403.0,43500.0,111.388
20170403.0,44000.0,111.388
20170403.0,44500.0,111.388
20170403.0,45000.0,111.388
20170403.0,45500.0,111.388
20170403.0,50000.0,111.388
20170403.0,50500.0,111.388
20170403.0,51000.0,111.388
20170403.0,51500.0,111.388
20170403.0,52000.0,111.388
20170403.0,52500.0,111.388
20170403.0,53000.0,111.388
20170403.0,53500.0,111.388
20170403.0,54000.0,111.388
20170403.0,54500.0,111.388
20170403.0,55000.0,111.388
20170403.0,55500.0,111.388
20170403.0,60000.0,111.444
20170403.0,60500.0,111.402
20170403.0,61000.0,111.428
20170403.0,61500.0,111.359
20170403.0,62000.0,111.359
20170403.0,62500.0,111.364
20170403.0,63000.0,111.393
20170403.0,63500.0,111.392
20170403.0,64000.0,111.395
20170403.0,64500.0,111.371
20170403.0,65000.0,111.383
20170403.0,65500.0,111.389
20170403.0,70000.0,111.428
20170403.0,70500.0,111.475
20170403.0,71000.0,111.46
20170403.0,71500.0,111.422
20170403.0,72000.0,111.392
20170403.0,72500.0,111.39
20170403.0,73000.0,111.39
20170403.0,73500.0,111.374
20170403.0,74000.0,111.333
20170403.0,74500.0,111.344
20170403.0,75000.0,111.343
20170403.0,75500.0,111.355
20170403.0,80000.0,111.326
20170403.0,80500.0,111.321
20170403.0,81000.0,111.338
20170403.0,81500.0,111.361
20170403.0,82000.0,111.346
20170403.0,82500.0,111.325
20170403.0,83000.0,111.319
20170403.0,83500.0,111.332
20170403.0,84000.0,111.35
20170403.0,84500.0,111.345
20170403.0,85000.0,111.271
20170403.0,85500.0,111.275
20170403.0,90000.0,111.276
20170403.0,90500.0,111.269
20170403.0,91000.0,111.195
20170403.0,91500.0,111.209
20170403.0,92000.0,111.156
20170403.0,92500.0,111.168
20170403.0,93000.0,111.211
20170403.0,93500.0,111.186
20170403.0,94000.0,111.207
20170403.0,94500.0,111.247
20170403.0,95000.0,111.258
20170403.0,95500.0,111.313
20170403.0,100000.0,111.3
20170403.0,100500.0,111.311
20170403.0,101000.0,111.298
20170403.0,101500.0,111.309
20170403.0,102000.0,111.332
20170403.0,102500.0,111.334
20170403.0,103000.0,111.333
20170403.0,103500.0,111.287
20170403.0,104000.0,111.301
20170403.0,104500.0,111.342
20170403.0,105000.0,111.337
20170403.0,105500.0,111.381
20170403.0,110000.0,111.371
20170403.0,110500.0,111.383
20170403.0,111000.0,111.364
20170403.0,111500.0,111.36
20170403.0,112000.0,111.35
20170403.0,112500.0,111.359
20170403.0,113000.0,111.335
20170403.0,113500.0,111.327
20170403.0,114000.0,111.341
20170403.0,114500.0,111.33
20170403.0,115000.0,111.356
20170403.0,115500.0,111.352
20170403.0,120000.0,111.355
20170403.0,120500.0,111.365
20170403.0,121000.0,111.383
20170403.0,121500.0,111.331
20170403.0,122000.0,111.291
20170403.0,122500.0,111.306
20170403.0,123000.0,111.317
20170403.0,123500.0,111.31
20170403.0,124000.0,111.282
20170403.0,124500.0,111.255
20170403.0,125000.0,111.246
20170403.0,125500.0,111.272
20170403.0,130000.0,111.265
20170403.0,130500.0,111.292
20170403.0,131000.0,111.335
20170403.0,131500.0,111.33
20170403.0,132000.0,111.335
20170403.0,132500.0,111.364
20170403.0,133000.0,111.368
20170403.0,133500.0,111.364
20170403.0,134000.0,111.356
20170403.0,134500.0,111.331
20170403.0,135000.0,111.37
20170403.0,135500.0,111.372
20170403.0,140000.0,111.338
20170403.0,140500.0,111.359
20170403.0,141000.0,111.379
20170403.0,141500.0,111.369
20170403.0,142000.0,111.395
20170403.0,142500.0,111.446
20170403.0,143000.0,111.45
20170403.0,143500.0,111.427
20170403.0,144000.0,111.41
20170403.0,144500.0,111.409
20170403.0,145000.0,111.377
20170403.0,145500.0,111.395
20170403.0,150000.0,111.373
20170403.0,150500.0,111.444
20170403.0,151000.0,111.493
20170403.0,151500.0,111.494
20170403.0,152000.0,111.487
20170403.0,152500.0,111.503
20170403.0,153000.0,111.505
20170403.0,153500.0,111.483
20170403.0,154000.0,111.48
20170403.0,154500.0,111.541
20170403.0,155000.0,111.568
20170403.0,155500.0,111.526
20170403.0,160000.0,111.535
20170403.0,160500.0,111.541
20170403.0,161000.0,111.493
20170403.0,161500.0,111.466
20170403.0,162000.0,111.44
20170403.0,162500.0,111.46
20170403.0,163000.0,111.46
20170403.0,163500.0,111.46
20170403.0,164000.0,111.415
20170403.0,164500.0,111.417
20170403.0,165000.0,111.447
20170403.0,165500.0,111.457
20170403.0,170000.0,111.429
20170403.0,170500.0,111.44
20170403.0,171000.0,111.457
20170403.0,171500.0,111.421
20170403.0,172000.0,111.431
20170403.0,172500.0,111.419
20170403.0,173000.0,111.413
20170403.0,173500.0,111.373
20170403.0,174000.0,111.312
20170403.0,174500.0,111.344
20170403.0,175000.0,111.343
20170403.0,175500.0,111.345
20170403.0,180000.0,111.346
20170403.0,180500.0,111.326
20170403.0,181500.0,111.288
20170403.0,182000.0,111.287
20170403.0,182500.0,111.297
20170403.0,183000.0,111.285
20170403.0,183500.0,111.307
20170403.0,184000.0,111.309
20170403.0,184500.0,111.35
20170403.0,185000.0,111.318
20170403.0,185500.0,111.341
20170403.0,190000.0,111.365
20170403.0,190500.0,111.365
20170403.0,191000.0,111.393
20170403.0,191500.0,111.39
20170403.0,192000.0,111.395
20170403.0,192500.0,111.39
20170403.0,193000.0,111.446
20170403.0,193500.0,111.463
20170403.0,194000.0,111.488
20170403.0,194500.0,111.48
