daytime,time,mid
20170403.0,195000.0,111.467
20170403.0,195500.0,111.443
20170403.0,200000.0,111.44
20170403.0,200500.0,111.442
20170403.0,201000.0,111.453
20170403.0,201500.0,111.44
20170403.0,202000.0,111.485
20170403.0,202500.0,111.462
20170403.0,203000.0,111.423
20170403.0,203500.0,111.413
20170403.0,204000.0,111.426
20170403.0,204500.0,111.474
20170403.0,205000.0,111.448
20170403.0,205500.0,111.434
20170403.0,210000.0,111.391
20170403.0,210500.0,111.324
20170403.0,211000.0,111.29
20170403.0,211500.0,111.287
20170403.0,212000.0,111.279
20170403.0,212500.0,111.297
20170403.0,213000.0,111.278
20170403.0,213500.0,111.301
20170403.0,214000.0,111.295
20170403.0,214500.0,111.323
20170403.0,215000.0,111.33
20170403.0,215500.0,111.327
20170403.0,220000.0,111.362
20170403.0,220500.0,111.336
20170403.0,221000.0,111.35
20170403.0,221500.0,111.368
20170403.0,222000.0,111.383
20170403.0,222500.0,111.398
20170403.0,225500.0,111.366
20170403.0,230000.0,111.394
20170403.0,230500.0,111.345
20170403.0,231000.0,111.244
20170403.0,231500.0,111.221
20170403.0,232000.0,111.213
20170403.0,232500.0,111.201
20170403.0,233000.0,111.192
20170403.0,233500.0,111.181
20170403.0,234000.0,111.148
20170403.0,234500.0,111.075
20170403.0,235000.0,111.062
20170403.0,235500.0,111.033
20170404.0,0.0,110.992
20170404.0,500.0,111.017
20170404.0,1000.0,111.003
20170404.0,1500.0,111.026
20170404.0,2000.0,111.005
20170404.0,2500.0,111.067
20170404.0,3000.0,111.041
20170404.0,3500.0,110.978
20170404.0,4000.0,111.021
20170404.0,4500.0,110.991
20170404.0,5000.0,110.947
20170404.0,5500.0,110.945
20170404.0,10000.0,110.964
20170404.0,10500.0,110.938
20170404.0,11000.0,110.948
20170404.0,11500.0,110.944
20170404.0,12000.0,110.981
20170404.0,12500.0,111.008
20170404.0,13000.0,111.062
20170404.0,13500.0,111.048
20170404.0,14000.0,111.063
20170404.0,14500.0,111.061
20170404.0,15000.0,111.035
20170404.0,15500.0,111.002
20170404.0,20000.0,111.017
20170404.0,20500.0,111.025
20170404.0,21000.0,111.022
20170404.0,21500.0,111.053
20170404.0,22000.0,111.068
20170404.0,22500.0,111.043
20170404.0,23000.0,111.028
20170404.0,23500.0,110.972
20170404.0,24000.0,110.954
20170404.0,24500.0,110.931
20170404.0,25000.0,110.949
20170404.0,25500.0,110.956
20170404.0,30000.0,110.976
20170404.0,30500.0,110.979
20170404.0,31000.0,110.981
20170404.0,31500.0,110.98
20170404.0,32000.0,110.931
20170404.0,32500.0,110.873
20170404.0,33000.0,110.929
20170404.0,33500.0,110.92
20170404.0,34000.0,110.931
20170404.0,34500.0,110.975
20170404.0,35000.0,110.992
20170404.0,35500.0,111.023
20170404.0,40000.0,110.941
20170404.0,40500.0,110.946
20170404.0,41000.0,110.936
20170404.0,41500.0,110.981
20170404.0,42000.0,110.962
20170404.0,42500.0,111.03
20170404.0,43000.0,111.006
20170404.0,43500.0,110.969
20170404.0,44000.0,110.955
20170404.0,44500.0,110.937
20170404.0,45000.0,110.941
20170404.0,45500.0,110.928
20170404.0,50000.0,110.868
20170404.0,50500.0,110.873
20170404.0,51000.0,110.9
20170404.0,51500.0,110.912
20170404.0,52000.0,110.914
20170404.0,52500.0,110.905
20170404.0,53000.0,110.923
20170404.0,53500.0,110.907
20170404.0,54000.0,110.916
20170404.0,54500.0,110.905
20170404.0,55000.0,110.888
20170404.0,55500.0,110.894
20170404.0,60000.0,110.902
20170404.0,60500.0,110.91
20170404.0,61000.0,110.92
20170404.0,61500.0,110.909
20170404.0,62000.0,110.901
20170404.0,62500.0,110.911
20170404.0,63000.0,110.916
20170404.0,63500.0,110.902
20170404.0,64000.0,110.904
20170404.0,64500.0,110.882
20170404.0,65000.0,110.88
20170404.0,65500.0,110.872
20170404.0,70000.0,110.86
20170404.0,70500.0,110.851
20170404.0,71000.0,110.873
20170404.0,71500.0,110.882
20170404.0,72000.0,110.872
20170404.0,72500.0,110.842
20170404.0,73000.0,110.86
20170404.0,73500.0,110.845
20170404.0,74000.0,110.854
20170404.0,74500.0,110.876
20170404.0,75000.0,110.853
20170404.0,75500.0,110.859
20170404.0,80000.0,110.875
20170404.0,80500.0,110.824
20170404.0,81000.0,110.826
20170404.0,81500.0,110.806
20170404.0,82000.0,110.831
20170404.0,82500.0,110.797
20170404.0,83000.0,110.7
20170404.0,83500.0,110.731
20170404.0,84000.0,110.732
20170404.0,84500.0,110.706
20170404.0,85000.0,110.768
20170404.0,85500.0,110.757
20170404.0,90000.0,110.694
20170404.0,90500.0,110.692
20170404.0,91000.0,110.656
20170404.0,91500.0,110.689
20170404.0,92000.0,110.657
20170404.0,92500.0,110.646
20170404.0,93000.0,110.641
20170404.0,93500.0,110.652
20170404.0,94000.0,110.702
20170404.0,94500.0,110.729
20170404.0,95000.0,110.736
20170404.0,95500.0,110.628
20170404.0,100000.0,110.63
20170404.0,100500.0,110.57
20170404.0,101000.0,110.511
20170404.0,101500.0,110.526
20170404.0,102000.0,110.579
20170404.0,102500.0,110.63
20170404.0,103000.0,110.633
20170404.0,103500.0,110.649
20170404.0,104000.0,110.641
20170404.0,104500.0,110.678
20170404.0,105000.0,110.658
20170404.0,105500.0,110.648
20170404.0,110000.0,110.705
20170404.0,110500.0,110.705
20170404.0,111000.0,110.62
20170404.0,111500.0,110.671
20170404.0,112000.0,110.664
20170404.0,112500.0,110.671
20170404.0,113000.0,110.666
20170404.0,113500.0,110.664
20170404.0,114000.0,110.675
20170404.0,114500.0,110.663
20170404.0,115000.0,110.64
20170404.0,115500.0,110.648
20170404.0,120000.0,110.667
20170404.0,120500.0,110.66
20170404.0,121000.0,110.668
20170404.0,121500.0,110.615
20170404.0,122000.0,110.608
20170404.0,122500.0,110.574
20170404.0,123000.0,110.582
20170404.0,123500.0,110.565
20170404.0,124000.0,110.542
20170404.0,124500.0,110.57
20170404.0,125000.0,110.566
20170404.0,125500.0,110.541
20170404.0,130000.0,110.576
20170404.0,130500.0,110.549
20170404.0,131000.0,110.531
20170404.0,131500.0,110.461
20170404.0,132000.0,110.469
20170404.0,132500.0,110.495
20170404.0,133000.0,110.494
20170404.0,133500.0,110.445
20170404.0,134000.0,110.386
20170404.0,134500.0,110.408
20170404.0,135000.0,110.41
20170404.0,135500.0,110.47
20170404.0,140000.0,110.464
20170404.0,140500.0,110.458
20170404.0,141000.0,110.467
20170404.0,141500.0,110.467
20170404.0,142000.0,110.455
20170404.0,142500.0,110.523
20170404.0,143000.0,110.479
20170404.0,143500.0,110.463
20170404.0,144000.0,110.46
20170404.0,144500.0,110.442
20170404.0,145000.0,110.486
20170404.0,145500.0,110.522
20170404.0,150000.0,110.536
20170404.0,150500.0,110.49
20170404.0,151000.0,110.519
20170404.0,151500.0,110.513
20170404.0,152000.0,110.487
20170404.0,152500.0,110.521
20170404.0,153000.0,110.493
20170404.0,153500.0,110.437
20170404.0,154000.0,110.45
20170404.0,154500.0,110.407
20170404.0,155000.0,110.406
20170404.0,155500.0,110.434
20170404.0,160000.0,110.414
20170404.0,160500.0,110.447
20170404.0,161000.0,110.49
20170404.0,161500.0,110.541
20170404.0,162000.0,110.526
20170404.0,162500.0,110.534
20170404.0,163000.0,110.555
20170404.0,163500.0,110.516
20170404.0,164000.0,110.497
20170404.0,164500.0,110.491
20170404.0,165000.0,110.521
20170404.0,165500.0,110.502
20170404.0,170000.0,110.475
20170404.0,170500.0,110.463
20170404.0,171000.0,110.451
20170404.0,171500.0,110.409
20170404.0,172000.0,110.439
20170404.0,172500.0,110.452
20170404.0,173000.0,110.457
20170404.0,173500.0,110.481
20170404.0,174000.0,110.513
20170404.0,174500.0,110.533
20170404.0,175000.0,110.51
20170404.0,175500.0,110.482
20170404.0,180000.0,110.519
20170404.0,180500.0,110.509
20170404.0,181000.0,110.548
20170404.0,181500.0,110.542
20170404.0,182000.0,110.501
20170404.0,182500.0,110.49
20170404.0,183000.0,110.451
20170404.0,183500.0,110.443
20170404.0,184000.0,110.453
20170404.0,184500.0,110.466
20170404.0,185000.0,110.46
20170404.0,185500.0,110.496
20170404.0,190000.0,110.485
20170404.0,190500.0,110.464
20170404.0,191000.0,110.424
20170404.0,191500.0,110.436
20170404.0,192000.0,110.446
20170404.0,192500.0,110.478
20170404.0,193000.0,110.428
20170404.0,193500.0,110.461
20170404.0,194000.0,110.445
20170404.0,194500.0,110.447
20170404.0,195000.0,110.46
20170404.0,195500.0,110.473
20170404.0,200000.0,110.464
20170404.0,200500.0,110.479
20170404.0,201000.0,110.486
20170404.0,201500.0,110.452
20170404.0,202000.0,110.405
20170404.0,202500.0,110.386
20170404.0,203000.0,110.395
20170404.0,203500.0,110.412
20170404.0,204000.0,110.395
20170404.0,204500.0,110.317
20170404.0,205000.0,110.291
20170404.0,205500.0,110.274
20170404.0,210000.0,110.293
20170404.0,210500.0,110.301
20170404.0,211000.0,110.323
20170404.0,211500.0,110.352
20170404.0,212000.0,110.4
20170404.0,212500.0,110.439
20170404.0,213000.0,110.416
20170404.0,213500.0,110.365
20170404.0,214000.0,110.392
20170404.0,214500.0,110.362
20170404.0,215000.0,110.407
20170404.0,215500.0,110.448
20170404.0,220000.0,110.511
20170404.0,220500.0,110.533
20170404.0,221000.0,110.565
20170404.0,221500.0,110.521
20170404.0,222000.0,110.567
20170404.0,222500.0,110.606
20170404.0,223000.0,110.624
20170404.0,223500.0,110.66
20170404.0,224000.0,110.675
20170404.0,224500.0,110.681
20170404.0,225000.0,110.631
20170404.0,225500.0,110.626
20170404.0,230000.0,110.606
20170404.0,230500.0,110.559
20170404.0,231000.0,110.55
20170404.0,231500.0,110.592
20170404.0,232000.0,110.561
20170404.0,232500.0,110.611
20170404.0,233000.0,110.636
20170404.0,233500.0,110.633
20170404.0,234000.0,110.604
20170404.0,234500.0,110.552
20170404.0,235000.0,110.521
20170404.0,235500.0,110.487
20170405.0,0.0,110.524
20170405.0,500.0,110.597
20170405.0,1000.0,110.681
20170405.0,1500.0,110.681
20170405.0,2000.0,110.719
20170405.0,2500.0,110.747
20170405.0,3000.0,110.694
20170405.0,3500.0,110.759
20170405.0,4000.0,110.763
20170405.0,4500.0,110.748
20170405.0,5000.0,110.804
20170405.0,5500.0,110.795
20170405.0,10000.0,110.74
20170405.0,10500.0,110.74
20170405.0,11000.0,110.734
20170405.0,11500.0,110.762
20170405.0,12000.0,110.783
20170405.0,12500.0,110.725
20170405.0,13000.0,110.729
20170405.0,13500.0,110.708
20170405.0,14000.0,110.74
20170405.0,14500.0,110.735
20170405.0,15000.0,110.728
20170405.0,15500.0,110.735
20170405.0,20000.0,110.694
20170405.0,20500.0,110.687
20170405.0,21000.0,110.672
20170405.0,21500.0,110.698
20170405.0,22000.0,110.723
20170405.0,22500.0,110.731
20170405.0,23000.0,110.695
20170405.0,23500.0,110.71
20170405.0,24000.0,110.701
20170405.0,24500.0,110.698
20170405.0,25000.0,110.696
20170405.0,25500.0,110.681
20170405.0,30000.0,110.707
20170405.0,30500.0,110.725
20170405.0,31000.0,110.719
20170405.0,31500.0,110.727
20170405.0,32000.0,110.706
20170405.0,32500.0,110.709
20170405.0,33000.0,110.719
20170405.0,33500.0,110.716
20170405.0,34000.0,110.704
20170405.0,34500.0,110.681
20170405.0,35000.0,110.662
20170405.0,35500.0,110.657
20170405.0,40000.0,110.642
20170405.0,40500.0,110.671
20170405.0,41000.0,110.659
20170405.0,41500.0,110.673
20170405.0,42000.0,110.674
20170405.0,42500.0,110.68
20170405.0,43000.0,110.673
20170405.0,43500.0,110.71
20170405.0,44000.0,110.719
20170405.0,44500.0,110.723
20170405.0,45000.0,110.752
20170405.0,45500.0,110.723
20170405.0,50000.0,110.731
20170405.0,50500.0,110.732
20170405.0,51000.0,110.744
20170405.0,51500.0,110.731
20170405.0,52000.0,110.74
20170405.0,52500.0,110.728
20170405.0,53000.0,110.747
20170405.0,53500.0,110.746
20170405.0,54000.0,110.743
20170405.0,54500.0,110.736
20170405.0,55000.0,110.729
20170405.0,55500.0,110.735
20170405.0,60000.0,110.74
20170405.0,60500.0,110.754
20170405.0,61000.0,110.754
20170405.0,61500.0,110.746
20170405.0,62000.0,110.711
20170405.0,62500.0,110.705
20170405.0,63000.0,110.708
20170405.0,63500.0,110.68
20170405.0,64000.0,110.718
20170405.0,64500.0,110.72
20170405.0,65000.0,110.694
20170405.0,65500.0,110.706
20170405.0,70000.0,110.717
20170405.0,70500.0,110.713
20170405.0,71000.0,110.695
20170405.0,71500.0,110.701
20170405.0,72000.0,110.718
20170405.0,72500.0,110.671
20170405.0,73000.0,110.689
20170405.0,73500.0,110.751
20170405.0,74000.0,110.769
20170405.0,74500.0,110.85
20170405.0,75000.0,110.807
20170405.0,75500.0,110.824
20170405.0,80000.0,110.829
20170405.0,80500.0,110.821
20170405.0,81000.0,110.812
20170405.0,81500.0,110.819
20170405.0,82000.0,110.813
20170405.0,82500.0,110.807
20170405.0,83000.0,110.807
20170405.0,83500.0,110.835
20170405.0,84000.0,110.884
20170405.0,84500.0,110.895
20170405.0,85000.0,110.902
20170405.0,85500.0,110.892
20170405.0,90000.0,110.846
20170405.0,90500.0,110.867
20170405.0,91000.0,110.875
20170405.0,91500.0,110.834
20170405.0,92000.0,110.833
20170405.0,92500.0,110.792
20170405.0,93000.0,110.82
20170405.0,93500.0,110.845
20170405.0,94000.0,110.839
20170405.0,94500.0,110.82
20170405.0,95000.0,110.788
20170405.0,95500.0,110.785
20170405.0,100000.0,110.752
20170405.0,100500.0,110.732
20170405.0,101000.0,110.759
20170405.0,101500.0,110.761
20170405.0,102000.0,110.803
20170405.0,102500.0,110.772
20170405.0,103000.0,110.755
20170405.0,103500.0,110.716
20170405.0,104000.0,110.743
20170405.0,104500.0,110.725
20170405.0,105000.0,110.729
20170405.0,105500.0,110.755
20170405.0,110000.0,110.777
20170405.0,110500.0,110.766
20170405.0,111000.0,110.762
20170405.0,111500.0,110.77
20170405.0,112000.0,110.752
20170405.0,112500.0,110.738
20170405.0,113000.0,110.748
20170405.0,113500.0,110.738
20170405.0,114000.0,110.741
20170405.0,114500.0,110.733
20170405.0,115000.0,110.738
20170405.0,115500.0,110.728
20170405.0,120000.0,110.726
20170405.0,120500.0,110.74
20170405.0,121000.0,110.731
20170405.0,121500.0,110.726
20170405.0,122000.0,110.704
20170405.0,122500.0,110.687
20170405.0,123000.0,110.664
20170405.0,123500.0,110.581
20170405.0,124000.0,110.623
20170405.0,124500.0,110.607
20170405.0,125000.0,110.629
20170405.0,125500.0,110.631
20170405.0,130000.0,110.611
20170405.0,130500.0,110.556
20170405.0,131000.0,110.57
20170405.0,131500.0,110.584
20170405.0,132000.0,110.589
20170405.0,132500.0,110.599
20170405.0,133000.0,110.617
20170405.0,133500.0,110.607
20170405.0,134000.0,110.611
20170405.0,134500.0,110.629
20170405.0,135000.0,110.65
20170405.0,135500.0,110.68
20170405.0,140000.0,110.642
20170405.0,140500.0,110.649
20170405.0,141000.0,110.621
20170405.0,141500.0,110.609
20170405.0,142000.0,110.628
20170405.0,142500.0,110.633
20170405.0,143000.0,110.646
20170405.0,143500.0,110.629
20170405.0,144000.0,110.641
20170405.0,144500.0,110.688
20170405.0,145000.0,110.68
20170405.0,145500.0,110.677
20170405.0,150000.0,110.736
20170405.0,150500.0,110.73
20170405.0,151000.0,110.695
20170405.0,151500.0,110.699
20170405.0,152000.0,110.719
20170405.0,152500.0,110.708
20170405.0,153000.0,110.67
20170405.0,153500.0,110.644
20170405.0,154000.0,110.659
20170405.0,154500.0,110.651
20170405.0,155000.0,110.677
20170405.0,155500.0,110.693
20170405.0,160000.0,110.67
20170405.0,160500.0,110.623
20170405.0,161000.0,110.706
20170405.0,161500.0,110.696
20170405.0,162000.0,110.707
20170405.0,162500.0,110.703
20170405.0,163000.0,110.667
20170405.0,163500.0,110.657
20170405.0,164000.0,110.632
20170405.0,164500.0,110.648
20170405.0,165000.0,110.619
20170405.0,165500.0,110.583
20170405.0,170000.0,110.605
20170405.0,170500.0,110.63
20170405.0,171000.0,110.626
20170405.0,171500.0,110.654
20170405.0,172000.0,110.679
20170405.0,172500.0,110.67
20170405.0,173000.0,110.677
20170405.0,173500.0,110.72
20170405.0,174000.0,110.731
20170405.0,174500.0,110.709
20170405.0,175000.0,110.698
20170405.0,175500.0,110.75
20170405.0,180000.0,110.797
20170405.0,180500.0,110.82
20170405.0,181000.0,110.857
20170405.0,181500.0,110.852
20170405.0,182000.0,110.876
20170405.0,182500.0,110.94
20170405.0,183000.0,110.942
20170405.0,183500.0,110.934
20170405.0,184000.0,110.906
20170405.0,184500.0,110.907
20170405.0,185000.0,110.914
20170405.0,185500.0,110.889
20170405.0,190000.0,110.881
20170405.0,190500.0,110.887
20170405.0,191000.0,110.945
20170405.0,191500.0,110.903
20170405.0,192000.0,110.885
20170405.0,192500.0,110.871
20170405.0,193000.0,110.848
20170405.0,193500.0,110.853
20170405.0,194000.0,110.869
20170405.0,194500.0,110.889
20170405.0,195000.0,110.891
20170405.0,195500.0,110.872
20170405.0,200000.0,110.859
20170405.0,200500.0,110.85
20170405.0,201000.0,110.821
20170405.0,201500.0,110.82
20170405.0,202000.0,110.829
20170405.0,202500.0,110.82
20170405.0,203000.0,110.8
20170405.0,203500.0,110.817
20170405.0,204000.0,110.847
20170405.0,204500.0,110.871
20170405.0,205000.0,110.928
20170405.0,205500.0,110.906
20170405.0,210000.0,110.949
20170405.0,210500.0,110.949
20170405.0,211000.0,110.931
20170405.0,211500.0,110.969
20170405.0,212000.0,111.228
20170405.0,212500.0,111.17
20170405.0,213000.0,111.189
20170405.0,213500.0,111.194
20170405.0,214000.0,111.15
20170405.0,214500.0,111.195
20170405.0,215000.0,111.198
20170405.0,215500.0,111.202
20170405.0,220000.0,111.208
20170405.0,220500.0,111.223
20170405.0,221000.0,111.2
20170405.0,221500.0,111.259
20170405.0,222000.0,111.268
20170405.0,222500.0,111.297
20170405.0,223000.0,111.367
20170405.0,223500.0,111.309
20170405.0,224000.0,111.299
20170405.0,224500.0,111.364
20170405.0,225000.0,111.431
20170405.0,225500.0,111.386
20170405.0,230000.0,111.377
20170405.0,230500.0,111.32
20170405.0,231000.0,111.255
20170405.0,231500.0,111.253
20170405.0,232000.0,111.262
20170405.0,232500.0,111.203
20170405.0,233000.0,111.167
20170405.0,233500.0,111.154
20170405.0,234000.0,111.163
20170405.0,234500.0,111.193
20170405.0,235000.0,111.152
20170406.0,0.0,111.181
20170406.0,0.0,111.182
20170406.0,200.0,111.163
20170406.0,300.0,111.169
20170406.0,400.0,111.158
20170406.0,800.0,111.105
20170406.0,1000.0,111.095
20170406.0,1900.0,111.111
20170406.0,3100.0,111.153
20170406.0,4500.0,111.258
20170406.0,10000.0,111.212
20170406.0,11500.0,111.21
20170406.0,13000.0,111.267
20170406.0,14500.0,111.291
20170406.0,20000.0,111.305
20170406.0,21500.0,111.299
20170406.0,23000.0,111.309
20170406.0,24500.0,111.326
20170406.0,30000.0,111.383
20170406.0,31500.0,111.313
20170406.0,33000.0,111.276
20170406.0,34500.0,111.069
20170406.0,40000.0,110.903
20170406.0,41500.0,110.829
20170406.0,43000.0,110.727
20170406.0,44500.0,110.726
20170406.0,50000.0,110.667
20170406.0,51500.0,110.617
20170406.0,53000.0,110.66
20170406.0,54500.0,110.695
20170406.0,60000.0,110.699
20170406.0,61500.0,110.726
20170406.0,63000.0,110.716
20170406.0,64500.0,110.481
20170406.0,70000.0,110.505
20170406.0,71500.0,110.545
20170406.0,73000.0,110.452
20170406.0,74500.0,110.486
20170406.0,80000.0,110.499
20170406.0,81500.0,110.468
20170406.0,83000.0,110.506
20170406.0,84500.0,110.441
20170406.0,90000.0,110.418
20170406.0,91500.0,110.395
20170406.0,93000.0,110.367
20170406.0,94500.0,110.414
20170406.0,100000.0,110.435
20170406.0,101500.0,110.452
20170406.0,103000.0,110.428
20170406.0,104500.0,110.48
20170406.0,110000.0,110.542
20170406.0,111500.0,110.49
20170406.0,215400.0,110.831
20170406.0,215500.0,110.83
20170406.0,215600.0,110.833
20170406.0,215700.0,110.828
20170406.0,215700.0,110.829
20170406.0,215700.0,110.829
20170406.0,215700.0,110.814
20170406.0,221600.0,110.758
20170406.0,221700.0,110.761
20170406.0,221700.0,110.775
20170406.0,221900.0,110.762
20170406.0,222200.0,110.778
20170406.0,222200.0,110.789
20170406.0,223000.0,110.77
20170406.0,224500.0,110.769
20170406.0,224600.0,110.713
20170406.0,230000.0,110.829
20170406.0,231500.0,110.883
20170406.0,233000.0,110.905
20170406.0,234500.0,110.848
20170407.0,0.0,110.871
20170407.0,1500.0,110.917
20170407.0,3000.0,111.005
20170407.0,4500.0,111.086
20170407.0,10000.0,111.021
20170407.0,11500.0,110.954
20170407.0,13000.0,110.931
20170407.0,14500.0,110.869
20170407.0,20000.0,110.878
20170407.0,21500.0,110.936
20170407.0,23000.0,110.991
20170407.0,80000.0,110.845
20170407.0,81500.0,110.857
20170407.0,83000.0,110.878
20170407.0,84500.0,110.904
20170407.0,90000.0,110.892
20170407.0,91500.0,110.971
20170407.0,93000.0,110.949
20170407.0,94500.0,110.955
20170407.0,100000.0,110.918
20170407.0,101500.0,110.435
20170407.0,103000.0,110.349
20170407.0,104500.0,110.444
20170407.0,110000.0,110.287
20170407.0,111500.0,110.2
20170407.0,113000.0,110.301
20170407.0,114500.0,110.327
20170407.0,120000.0,110.403
